vassdragNr,innsjo_nr,year,Coniferous forest,Transitional woodland-shrub,Peat bogs,Water bodies,Non-irrigated arable land,"Land principally occupied by agriculture, with significant areas of natural vegetation",Discontinuous urban fabric,Mixed forest,Sea and ocean,Broad-leaved forest,Moors and heathland,Bare rocks,Sparsely vegetated areas,Glaciers and perpetual snow,Complex cultivation patterns,Sport and leisure facilities,Water courses,Natural grasslands,Continuous urban fabric,Industrial or commercial units,Road and rail networks and associated land,Port areas,Green urban areas,Mineral extraction sites,Pastures,NA,total_pop,pop_density,jan_temp_mean,jan_temp_max,jan_temp_min,jan_total_precip,jan_snow_depth,feb_temp_mean,feb_temp_max,feb_temp_min,feb_total_precip,feb_snow_depth,mar_temp_mean,mar_temp_max,mar_temp_min,mar_total_precip,mar_snow_depth,apr_temp_mean,apr_temp_max,apr_temp_min,apr_total_precip,apr_snow_depth,may_temp_mean,may_temp_max,may_temp_min,may_total_precip,may_snow_depth,jun_temp_mean,jun_temp_max,jun_temp_min,jun_total_precip,jun_snow_depth,jul_temp_mean,jul_temp_max,jul_temp_min,jul_total_precip,jul_snow_depth,aug_temp_mean,aug_temp_max,aug_temp_min,aug_total_precip,aug_snow_depth,sep_temp_mean,sep_temp_max,sep_temp_min,sep_total_precip,sep_snow_depth,oct_temp_mean,oct_temp_max,oct_temp_min,oct_total_precip,oct_snow_depth,nov_temp_mean,nov_temp_max,nov_temp_min,nov_total_precip,nov_snow_depth,dec_temp_mean,dec_temp_max,dec_temp_min,dec_total_precip,dec_snow_depth
097.1Z,31858,2005,1.2400500078348613,0,2.3151733646276864,0,0.3832881842398662,12.164439649584414,0,0.4939908303938511,0,33.1340234775286,16.479700945030835,12.60995579785381,21.17937774290607,0,0,0,0,0,0,0,0,0,0,0,0,0,588,6.668495672064318,-1.9461160188079702,3.4899383544922102,-7.365423583984352,414.01674290607104,2157.2265625,-4.4888075147355835,2.1343017578125227,-13.991552734374977,202.57430562795165,2650.390625,-2.158948479929279,8.244683837890648,-14.684515380859352,92.92483087481784,2747.0703125,1.9469369252523165,9.905145263671898,-5.645407104492165,111.75217828848005,2328.125,3.0336693466350653,12.679666137695335,-3.8928588867187273,210.0366868568635,1834.9609375,7.387852350870787,18.986260986328148,-0.9189514160156023,166.28740963015787,1153.3203125,12.545412502493946,22.336145019531273,6.377374267578148,75.0436899046818,232.421875,9.866898226994351,17.476251220703148,3.6499267578125227,149.68451283429474,-7.3453647229951e-21,7.804058710734068,17.42090759277346,-0.6854614257812273,313.013783476773,13.671875,5.098739796300094,16.460610961914085,-3.5506347656249773,137.20253170455265,62.5,-0.16925288306339326,9.166345214843773,-10.335760498046852,334.9797448469367,710.9375,-4.602531137774065,5.57807312011721,-16.818197631835915,245.5384119611459,1250
104.D6Z,34660,1987,0,0,0,0.804621956439062,0,0,0,0,0,1.629273026625607,11.499572593019138,62.96139984429748,19.93182948070946,3.1733030989092477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.79905322495324,-2.8984893798827898,-31.415350341796852,105.54689615533874,2125,-12.55493844804306,-4.700033569335915,-21.353659057617165,93.808648233491,2289.0625,-11.863965959446375,-2.0283721923827898,-24.668737792968727,28.42344913060657,2143.5546875,-2.8908068127101956,6.022241210937523,-12.683996582031227,55.081138615776126,1934.5703125,-0.9460307623750168,8.809609985351585,-10.384649658203102,54.52698590766758,1637.6953125,3.216048092312292,10.18079528808596,-1.3779052734374773,174.63961174768272,1081.0546875,6.357467516006977,18.035729980468773,-1.4347747802734148,97.05293522309333,216.796875,4.689618457260963,12.902032470703148,-2.0124877929687273,111.03263437102129,80.078125,0.9782178243001454,9.127893066406273,-7.370016479492165,82.05336937301055,88.8671875,-1.283906723350583,4.948968505859398,-10.189062499999977,75.9556486399866,140.625,-8.738069746229371,0.6860595703125227,-20.045324707031227,51.27882407054685,455.078125,-9.201326915781976,-3.0165161132812273,-20.034078979492165,124.96956989478747,973.6328125
104.D6Z,34660,1995,0,0,0,0.804621956439062,0,0,0,0,0,1.629273026625607,11.499572593019138,62.96139984429748,19.93182948070946,3.1733030989092477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.322803899293262,-5.150793457031227,-21.791403198242165,77.73008519518498,1572.265625,-12.226046966371086,-5.175177001953102,-21.424200439453102,93.8497521248145,1926.7578125,-9.94109944579418,-1.1127990722656023,-19.454595947265602,81.60844564040914,1956.0546875,-6.597443665398487,6.42298278808596,-14.350958251953102,92.30469620408854,2196.2890625,-1.2921825039771306,9.88892517089846,-10.22502746582029,66.57278008189138,1914.0625,4.958715417650012,16.529748535156273,-2.4844268798827898,107.49339466772767,1453.125,7.387879328573945,18.60920104980471,-3.1749481201171648,102.43949387544404,159.1796875,6.979611989503269,18.487771606445335,-6.79204406738279,94.26233870137324,147.4609375,2.686060121324374,11.81446228027346,-10.822592163085915,41.86953693812612,118.1640625,-1.6984466757825203,9.25287780761721,-14.622030639648415,102.71785883707807,382.8125,-9.78869575924341,-2.9014648437499773,-19.908712768554665,79.1829856190489,814.453125,-14.6989347724504,1.1275878906250227,-27.657141113281227,55.48803081631348,1126.953125
104.D6Z,34660,2000,0,0,0,0.804621956439062,0,0,0,0,0,1.629273026625607,11.499572593019138,62.96139984429748,19.93182948070946,3.1733030989092477,0,0,0,0,0,0,0,0,0,0,0,0,14,0.1846513016976202,-10.503845657840827,-2.2732299804687273,-18.299459838867165,176.115252506424,1766.6015625,-11.251245485503091,-3.1434997558593523,-21.339025878906227,82.1811132042285,1961.9140625,-8.889231130128223,2.0662170410156477,-15.73650207519529,129.5485964716967,2293.9453125,-3.48297422197129,7.80976257324221,-15.075079345703102,67.65304948237016,2109.375,1.531884950207143,11.620202636718773,-7.156088256835915,60.697651943257824,1672.8515625,2.484274461534312,14.481591796875023,-6.536840820312477,138.81748690041107,650.390625,7.203537733836868,15.95350036621096,-3.1170715332031023,108.73868436145173,90.8203125,5.656045347644465,15.247354125976585,-4.95714416503904,145.94781712386862,126.953125,3.074649831983777,11.12299499511721,-3.0071624755859148,41.530855901868335,20.5078125,-0.24984598877608732,8.696755981445335,-7.802206420898415,67.41361515872768,237.3046875,-5.123994043138282,-1.1930450439452898,-8.860617065429665,40.96522085528065,413.0859375,-8.803869998070468,-0.8059600830077898,-20.687109374999977,34.94762542436547,608.3984375
104.D6Z,34660,2004,0,0,0,0.804621956439062,0,0,0,0,0,1.629273026625607,11.499572593019138,62.96139984429748,19.93182948070946,3.1733030989092477,0,0,0,0,0,0,0,0,0,0,0,0,18,0.2374088164683688,-14.966274889053807,-8.583456420898415,-22.880041503906227,34.56928399509707,1446.2890625,-9.914590011245878,-2.1485046386718523,-22.784689331054665,96.5006794798633,1684.5703125,-7.646171438565773,1.5071960449218977,-17.43132629394529,40.80713986441609,1731.4453125,-2.319868575202065,3.6347290039062727,-11.02428283691404,55.29296699628361,1544.921875,0.5963934293357624,11.01801452636721,-9.748724365234352,99.07720244239826,1164.0625,4.10891566806373,12.45856628417971,-3.4385742187499773,124.9710739553862,658.203125,6.975043499854337,16.70563659667971,-0.26299133300778976,87.97308924198077,0.9765625,8.631683521886032,19.739984130859398,-0.8409942626952898,63.06995257292414,16.6015625,2.721703720092819,12.53809509277346,-3.6574615478515398,155.78048986286674,207.03125,-1.9700937086535646,3.2381530761718977,-7.09544982910154,35.47302335698532,184.5703125,-7.780560853746181,0.9527679443359602,-18.65068664550779,158.98785533590498,1138.671875,-10.457100583148247,-1.0987762451171648,-23.906072998046852,129.95200151819475,1533.203125
104.D6Z,34660,2008,0,0,0,0.804621956439062,0,0,0,0,0,1.629273026625607,11.499572593019138,62.96139984429748,19.93182948070946,3.1733030989092477,0,0,0,0,0,0,0,0,0,0,0,0,8,0.10551502954149725,-11.283283779185297,-5.319799804687477,-18.566839599609352,105.95421355113643,1607.421875,-8.517867743831914,-2.1400512695312273,-18.912054443359352,133.8474070182265,1841.796875,-10.291628203853463,-0.46327819824216476,-21.35527648925779,76.47047042559052,2003.90625,-3.670111931694862,4.231195068359398,-12.28166809082029,32.01075790337882,1883.7890625,0.7569031335974614,16.622064208984398,-8.686865234374977,60.936407887762556,1510.7421875,4.98693139817982,16.811486816406273,-3.1017669677734148,121.80117214402486,827.1484375,9.781483627647503,20.404992675781273,1.1785980224609602,63.93274555126638,0.9765625,6.003805948072909,16.004190063476585,-0.46980895996091476,94.07539823343924,0.9765625,3.041111691792821,11.80860290527346,-3.9713195800781023,52.71619576840081,58.59375,-3.198874557659167,2.9163299560547102,-13.417318725585915,87.46096181004148,445.3125,-7.383564843071781,1.5849395751953352,-18.505712890624977,146.4383024052296,1285.15625,-12.619642639160134,-4.24474182128904,-22.765081787109352,58.19257021263269,1346.6796875
104.2AZ,31279,2003,1.6319203185787616,0,3.7796027560368657,0.925617001478416,0.10743768767160188,1.6658963394663624,0,0,0,16.320121456622417,12.555211033942353,23.0793600264462,39.302756955136346,0.57667408425441,0.05540234036626763,0,0,0,0,0,0,0,0,0,0,0,83,1.6607252552082188,-5.587109711349626,2.6155944824218977,-26.376531982421852,318.7275437128925,1576.171875,-4.635453810010631,2.6193786621093977,-11.57543029785154,16.139211307336865,1481.4453125,-0.49131279812064577,7.10480651855471,-10.357733154296852,73.46696628430394,1302.734375,1.8406722386678211,14.932168579101585,-9.243063354492165,80.96175366672398,1467.7734375,4.2441275894001365,13.436273193359398,-7.386053466796852,168.7705534189341,875.9765625,11.015848350524948,21.62427673339846,1.5273529052734602,89.78989322913833,178.7109375,14.979010826028798,25.743325805664085,7.185235595703148,119.02504525905044,-7.27919033709973e-21,11.435846275411677,23.432824707031273,2.9997650146484602,342.2831160555297,2.9296875,7.4735826704237525,17.224038696289085,-5.581884765624977,174.47104509500377,55.6640625,-0.06877287177627522,8.81372985839846,-11.509420776367165,142.88089247821745,345.703125,-2.16528570387095,7.940332031250023,-9.917852783203102,32.86033756698359,255.859375,-3.900522100797218,5.13294372558596,-14.509619140624977,314.4494019244135,1178.7109375
104.2AZ,31279,2004,1.6319203185787616,0,3.7796027560368657,0.925617001478416,0.10743768767160188,1.6658963394663624,0,0,0,16.320121456622417,12.555211033942353,23.0793600264462,39.302756955136346,0.57667408425441,0.05540234036626763,0,0,0,0,0,0,0,0,0,0,0,74,1.4806466130772071,-9.407137729275576,-1.8885101318359148,-17.715475463867165,54.1462209553174,1234.375,-3.380371036748727,3.5932250976562727,-16.263510131835915,202.02965997340883,1765.625,-1.5934449390698546,9.122415161132835,-11.710714721679665,79.24623488471028,1802.734375,3.106737327575729,11.362390136718773,-5.156042480468727,112.98543516263493,1549.8046875,5.181577506116639,19.22699890136721,-2.6389526367187273,174.19265961956043,864.2578125,8.352614127265099,16.69153747558596,2.3358703613281477,172.7931098044806,204.1015625,10.785354109733362,20.60267028808596,4.501931762695335,133.80572321414874,-7.27919033709973e-21,13.048213679816172,24.939797973632835,3.4090057373047102,121.382115329844,0.9765625,7.978306367662242,18.585412597656273,1.0456634521484602,329.5112357744649,14.6484375,2.854573945076254,11.637597656250023,-4.32762756347654,61.494414510320894,51.7578125,-1.9448891957600836,5.59925231933596,-12.00810852050779,282.4515828697223,957.03125,-3.337920580628065,3.8122344970703352,-17.94707336425779,254.7736346187044,1418.9453125
104.2AZ,31279,2005,1.6319203185787616,0,3.7796027560368657,0.925617001478416,0.10743768767160188,1.6658963394663624,0,0,0,16.320121456622417,12.555211033942353,23.0793600264462,39.302756955136346,0.57667408425441,0.05540234036626763,0,0,0,0,0,0,0,0,0,0,0,72,1.4406291370480937,-2.6303581853066476,4.194238281250023,-10.06676330566404,333.0200805277599,2192.3828125,-4.84297127496626,1.5741210937500227,-14.59093322753904,170.42347827971938,2516.6015625,-2.3590046585246682,8.752496337890648,-16.942327880859352,62.66984101237583,2460.9375,2.063937250773108,11.03913269042971,-5.92528381347654,89.69083032705427,2156.25,3.0864509746592717,13.017617797851585,-3.4935668945312273,163.51825674307108,1775.390625,7.520464113023593,19.93354187011721,-0.6962951660156023,160.44262286696664,1176.7578125,12.950307915800408,22.832543945312523,6.740075683593773,68.08556288289225,138.671875,10.388487608714797,18.694924926757835,2.8355651855468977,221.07554398034424,1.953125,8.170768780178491,18.36396179199221,0.5994812011718977,230.9498254279525,42.96875,4.469872923820276,16.665689086914085,-4.270361328124977,95.24495960200596,77.1484375,-0.6986121495564817,9.411370849609398,-12.458441162109352,271.4145353389945,760.7421875,-5.862181255381586,6.374856567382835,-16.946966552734352,247.0364107948022,1324.21875
105.4B,31186,1992,7.57987784166604,0,1.226871579170031,0.20644473687957257,0,14.966531545365976,0.6825896915939365,8.194127206568808,0,40.86832893663672,14.243669875543317,0,12.0315585865756,0,0,0,0,0,0,0,0,0,0,0,0,0,323,27.49425895186112,0.36151458165980443,6.503152465820335,-7.603277587890602,362.4606698379189,1047.8515625,-1.3594234378858516,6.259515380859398,-14.817541503906227,201.47083353926476,1120.1171875,-0.13861384648146213,8.56562194824221,-12.279196166992165,154.86417541201902,1143.5546875,0.7478522406684078,10.112695312500023,-12.695089721679665,70.79673785621665,1113.76953125,7.949962685697869,22.501443481445335,-4.121649169921852,114.25873456688507,749.0234375,13.074739265441906,25.43043670654299,3.4909759521484602,112.0379812062815,6.34765625,10.779144520913434,18.50245056152346,3.2426086425781477,190.53150396299046,-7.3453647229951e-21,11.030667302941794,18.816613769531273,4.265039062500023,180.88978986093807,-7.3453647229951e-21,9.552063306172698,16.51313171386721,0.5126586914062727,108.63535901415489,-7.3453647229951e-21,0.8832808545840862,12.047662353515648,-7.42583312988279,126.56172591206172,64.453125,-3.044093534681508,7.271600341796898,-13.343298339843727,140.85771498255184,286.1328125,-2.3716094847648037,4.7731185913086165,-11.582250976562477,199.0616340768092,720.21484375
111.BC,33992,2001,0,0,0,0.3240560833657166,0,0,0,0,0,0,27.087827908576433,14.98340636320188,57.60470964485598,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.5355451895197665,-11.044076193532604,-2.6057037353515398,-23.095770263671852,76.15822382928172,969.970703125,-14.315923504602324,0.04310760498049149,-34.28514709472654,140.57963227783787,1380.859375,-9.485615896409541,0.9052825927734602,-29.629553222656227,60.25500430053299,1608.154296875,-3.395049836900469,4.21811447143557,-14.043127441406227,83.78415518943427,1541.015625,1.9228160694081566,11.19977722167971,-5.175360107421852,145.98721109690516,1284.912109375,5.424482642279756,16.75422058105471,-2.4113525390624773,155.71434820782315,591.552734375,9.356585008354614,20.66590270996096,3.1632476806640852,240.73296569167724,0.48828125,8.504785689487278,19.747632598876976,0.5404144287109602,166.9167761163841,16.357421875,5.082164849175385,13.980645751953148,-4.26280822753904,122.05287668124498,73.73046875,1.5274283173263967,9.46015319824221,-8.323828124999977,93.1956465453716,226.318359375,-5.509008895026298,2.1812988281250227,-15.72167053222654,320.3199696700736,1377.44140625,-8.720648706087488,2.2656646728515852,-25.583525085449196,144.13040494745388,1829.833984375
111.BC,33992,2005,0,0,0,0.3240560833657166,0,0,0,0,0,0,27.087827908576433,14.98340636320188,57.60470964485598,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.8889998465640752,-6.592657491212236,0.48670349121096024,-16.134130859374977,278.9247377724422,2552.734375,-8.056112580072295,-1.1821960449218523,-18.981485748290993,143.92091373027327,2775.390625,-5.700500951787447,4.97834167480471,-20.700140380859352,54.15377523602771,2740.234375,-0.9256738874647255,6.151757812500023,-7.521044158935524,76.74237317540289,2681.396484375,0.47726498675606877,8.9529853820801,-6.654283905029274,115.39201368820429,2271.97265625,5.020760472615578,17.379556274414085,-3.1831115722656023,163.94532334480516,1855.95703125,10.712132328812814,19.58112487792971,3.843862152099632,115.36377340363657,793.212890625,8.205124873499742,18.15253601074221,1.2234436035156477,232.30916432593673,6.34765625,5.225023608737544,15.54023132324221,-2.4019989013671648,180.7931948522956,191.162109375,1.498651328138152,13.328546142578148,-11.923674011230446,73.80320192302037,158.447265625,-3.677042325337709,5.364495849609398,-18.268988037109352,214.31219785940314,1008.544921875,-9.111801918604016,3.3096481323242415,-21.272116088867165,240.66115759427123,1771.240234375
111.BC,33992,2009,0,0,0,0.3240560833657166,0,0,0,0,0,0,27.087827908576433,14.98340636320188,57.60470964485598,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2.747817707561687,-9.455055515740469,0.11886749267580399,-19.768896484374977,135.17892986663682,2079.58984375,-9.022111865452331,-1.2977088928222429,-19.450975799560524,109.830858046017,2108.3984375,-6.302141571044899,0.004937744140647737,-16.589025878906227,112.60074573192469,2306.640625,0.4701086044311893,12.30274353027346,-7.127325439453102,27.81862573256788,2303.466796875,3.4351504623249127,18.66285095214846,-4.481512451171852,118.83069982180672,1413.0859375,5.929060490926133,21.386346435546898,-3.7451232910156023,153.91459018346865,813.720703125,10.30733010897076,19.16742858886721,4.272546386718773,179.4198509375562,1.953125,9.306375901417084,19.43348083496096,-0.5263885498046648,160.40670667862145,-7.3453647229951e-21,5.0415491104126176,16.445214843750023,-3.5009674072265398,237.17972757354033,299.8046875,-3.011930436985452,5.064508056640648,-13.244467163085915,102.72455472182429,692.138671875,-4.648224851820174,2.9274536132812727,-14.214849853515602,45.57112699137278,740.72265625,-10.692232903101086,-1.0896362304687273,-20.118673706054665,50.80964427285295,1067.87109375
116.2Z,36436,1992,0,0,5.683532566904806,1.397186703846994,0,0,0,5.359265522241967,0,22.97100863393261,39.88587864327357,0,22.070974056916175,0,2.632153872883878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8965815759474367,7.363504028320335,-8.205648803710915,359.3621000275284,645.5078125,-0.9284549011580907,6.627679443359398,-14.249411010742165,156.73838582565125,320.3125,0.582073527510488,8.539956665039085,-11.331488037109352,150.79803595240904,313.4765625,1.3210564507378422,12.163171386718773,-7.268331909179665,58.27315378839515,238.28125,8.499717495005655,21.396951293945335,-2.8733581542968523,105.69201974363907,68.359375,12.91053028106694,25.059747314453148,3.5536132812500227,102.65352790962012,1.953125,10.69841666683078,18.55011901855471,3.8324523925781477,140.03468732785862,-7.3453647229951e-21,10.94074479790146,18.393548583984398,5.845635986328148,179.59697256634044,-7.3453647229951e-21,9.33124624888103,16.89106140136721,1.7289215087890852,79.56276139128349,-7.3453647229951e-21,0.8852103530720115,11.249810791015648,-7.48052062988279,120.90248095747569,66.40625,-1.9816138797335725,7.522012329101585,-11.965185546874977,129.76049986652782,179.6875,-1.2299698573286832,4.816461181640648,-9.20799865722654,162.25154144880705,469.7265625
116.2Z,36436,2001,0,0,5.683532566904806,1.397186703846994,0,0,0,5.359265522241967,0,22.97100863393261,39.88587864327357,0,22.070974056916175,0,2.632153872883878,0,0,0,0,0,0,0,0,0,0,0,136,3.366561495022203,-3.677959105789,3.0049987792968977,-10.871740722656227,69.16049697161952,478.515625,-6.2299932706923755,5.326470947265648,-22.381536865234352,133.6305167332803,543.9453125,-3.2003776099091965,5.827371215820335,-20.26311340332029,65.45494331306045,632.8125,1.5616721683078367,10.080606079101585,-5.957373046874977,104.65457254592536,515.625,5.994832959739142,15.912286376953148,-0.14893188476560226,124.45249624910204,81.0546875,8.939521026611374,21.45685729980471,0.8959899902343977,119.11017472635876,1.953125,11.762195779944022,20.934930419921898,7.22663269042971,166.90508432566276,-7.3453647229951e-21,11.600626635807828,19.638513183593773,5.152917480468773,165.88391702939376,-7.3453647229951e-21,9.115924750434033,18.371759033203148,-1.4429840087890398,90.20020666734041,1.953125,5.996305637974899,12.678674316406273,-0.28511657714841476,115.71903853722532,5.859375,0.753455840216759,9.21790466308596,-7.087744140624977,307.58184985925396,380.859375,-2.6490603744342707,6.94507751464846,-18.774633789062477,151.14302924101963,406.25
116.2Z,36436,2005,0,0,5.683532566904806,1.397186703846994,0,0,0,5.359265522241967,0,22.97100863393261,39.88587864327357,0,22.070974056916175,0,2.632153872883878,0,0,0,0,0,0,0,0,0,0,0,122,3.020003694064035,-0.007752338532441172,5.233300781250023,-6.317327880859352,275.9904905171169,715.8203125,-2.3144911084855835,4.07343444824221,-11.68828430175779,148.1106881243086,823.2421875,-0.34061798177737046,8.008813476562523,-14.026617431640602,59.730855187790866,833.0078125,3.5979351891411966,12.67475280761721,-4.71336975097654,76.5277554760182,364.2578125,5.1515997691820985,14.648416137695335,-3.8637451171874773,126.00079854261637,31.25,9.340684382120799,19.738763427734398,2.1908813476562727,145.98511394534341,0.9765625,13.384038174536954,24.502160644531273,7.103936767578148,42.430337963573095,-7.3453647229951e-21,11.268598810831747,20.120767211914085,5.325799560546898,179.18554864381164,-7.3453647229951e-21,9.02507379319934,19.366326904296898,2.9799285888672102,214.7137586097152,0.9765625,5.635891173988284,15.831704711914085,-3.5418457031249773,93.84724558318425,67.3828125,1.7741254806518896,10.149652099609398,-7.291723632812477,249.78667705785895,375,-3.1907420332713627,7.94526062011721,-13.978353881835915,215.5027820926385,340.8203125
116.2Z,36436,2009,0,0,5.683532566904806,1.397186703846994,0,0,0,5.359265522241967,0,22.97100863393261,39.88587864327357,0,22.070974056916175,0,2.632153872883878,0,0,0,0,0,0,0,0,0,0,0,108,2.673445893105867,-2.876681124779452,5.64368591308596,-13.091162109374977,140.03727093466622,796.875,-2.4397267568679126,3.8355194091797102,-9.202947998046852,138.69301401992828,771.484375,-0.11340905466386175,5.532220458984398,-7.402365112304665,110.79454245600573,743.1640625,4.681438763936399,16.758660888671898,-2.4477294921874773,37.959994687941645,634.765625,8.078914506973774,18.993203735351585,0.7628570556640852,94.6838151420124,12.6953125,9.896982447306357,24.093743896484398,2.2097869873047102,96.35005593654711,4.8828125,13.00016379407657,20.762139892578148,7.24433288574221,121.3225815515031,-7.3453647229951e-21,12.801142628987634,22.394281005859398,4.191979980468773,157.14090486144272,-7.3453647229951e-21,9.218992551167844,17.306192016601585,2.0520721435547102,324.06440498366607,2.9296875,2.345663386519277,8.799295043945335,-6.100164794921852,147.57359657119906,51.7578125,0.39895057678222656,6.696023559570335,-5.23430480957029,52.8097944496686,45.8984375,-4.519471908897458,3.2393585205078352,-14.407781982421852,78.48760496668916,301.7578125
121.1B3B,965,2001,24.46865857698765,0,26.92700758617979,1.239001162353232,0,3.893883326688641,0,6.002403319725752,0,5.843492225709905,24.0812074997052,0,7.544346302649828,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2.7034847328210754,-4.752763268255421,1.849519348144554,-15.140463256835915,55.38897045613567,483.88671875,-8.131167180197536,4.999322509765648,-28.294622802734352,102.49015202676404,608.88671875,-4.8147574927216965,5.587136840820335,-25.70451965332029,52.22940279429977,704.58984375,1.2183114369710495,11.812600708007835,-7.10149230957029,95.18379682246803,623.046875,5.619650510562394,16.262872314453148,-3.0701812744140398,115.63755788268892,222.16796875,9.129170820448167,22.340798950195335,0.9928833007812727,123.54692841660153,0.9765625,12.045885873610018,24.475854492187523,6.00885925292971,211.66298694788566,-7.3453647229951e-21,11.60178039714856,21.07000885009768,4.8206039428711165,153.32688730527266,-7.3453647229951e-21,8.669178602430577,17.95679626464846,-3.0506195068359148,103.70749834195436,4.39453125,4.746820170905011,12.581292724609398,-3.8720306396484148,88.33019762345273,12.6953125,-0.4849339167276696,8.199914550781273,-10.028822326660134,231.9909562330409,437.98828125,-5.033169707431568,6.718499755859398,-25.48509826660154,124.29135283654347,516.6015625
121.1B3B,965,2009,24.46865857698765,0,26.92700758617979,1.239001162353232,0,3.893883326688641,0,6.002403319725752,0,5.843492225709905,24.0812074997052,0,7.544346302649828,0,0,0,0,0,0,0,0,0,0,0,0,0,50,9.01161577607025,-4.81431894610003,3.7501312255859602,-15.681005859374977,136.90147057303292,1164.55078125,-5.137797464643199,2.2838684082031477,-14.506246948242165,120.49568616767914,1245.1171875,-1.0383961913405813,4.904779052734398,-8.91307678222654,100.9866167846667,1263.18359375,3.9483251571655273,18.282098388671898,-2.9608215332031023,34.12344486942587,1255.859375,7.512021288307778,21.324258422851585,-2.6466201782226335,108.85615309128838,286.1328125,9.945885170830621,25.783990478515648,1.3895202636718977,116.2782803213318,4.8828125,13.1908153082735,22.319619750976585,6.7982650756836165,125.31160750193493,-7.3453647229951e-21,12.835588771040733,24.39637145996096,3.3638549804687727,127.9634999213144,-7.3453647229951e-21,8.504247813754631,19.475976562500023,0.5247283935547102,222.03659387364638,8.30078125,1.1708573864352445,7.788003540039085,-8.956610107421852,98.22040680479205,94.7265625,-0.7142004648844136,6.673379516601585,-7.550619506835915,40.30168523774691,70.80078125,-7.345937802714644,2.2493377685547102,-21.030828857421852,60.96504639678102,321.77734375
121.1B3A,965,2001,23.11726170381657,0,33.01657831589127,0.00159670076002956,0,0,0,3.969854289650642,0,17.993677064990283,6.719601098530123,0,0.0944334449503198,0,15.086997381410752,0,0,0,0,0,0,0,0,0,0,0,80,7.6725555340064355,-4.752763268255421,1.849519348144554,-15.140463256835915,55.38897045613567,483.88671875,-8.131167180197536,4.999322509765648,-28.294622802734352,102.49015202676404,608.88671875,-4.8147574927216965,5.587136840820335,-25.70451965332029,52.22940279429977,704.58984375,1.2183114369710495,11.812600708007835,-7.10149230957029,95.18379682246803,623.046875,5.619650510562394,16.262872314453148,-3.0701812744140398,115.63755788268892,222.16796875,9.129170820448167,22.340798950195335,0.9928833007812727,123.54692841660153,0.9765625,12.045885873610018,24.475854492187523,6.00885925292971,211.66298694788566,-7.3453647229951e-21,11.60178039714856,21.07000885009768,4.8206039428711165,153.32688730527266,-7.3453647229951e-21,8.669178602430577,17.95679626464846,-3.0506195068359148,103.70749834195436,4.39453125,4.746820170905011,12.581292724609398,-3.8720306396484148,88.33019762345273,12.6953125,-0.4849339167276696,8.199914550781273,-10.028822326660134,231.9909562330409,437.98828125,-5.033169707431568,6.718499755859398,-25.48509826660154,124.29135283654347,516.6015625
121.1B3A,965,2009,23.11726170381657,0,33.01657831589127,0.00159670076002956,0,0,0,3.969854289650642,0,17.993677064990283,6.719601098530123,0,0.0944334449503198,0,15.086997381410752,0,0,0,0,0,0,0,0,0,0,0,109,10.453856915083769,-4.81431894610003,3.7501312255859602,-15.681005859374977,136.90147057303292,1164.55078125,-5.137797464643199,2.2838684082031477,-14.506246948242165,120.49568616767914,1245.1171875,-1.0383961913405813,4.904779052734398,-8.91307678222654,100.9866167846667,1263.18359375,3.9483251571655273,18.282098388671898,-2.9608215332031023,34.12344486942587,1255.859375,7.512021288307778,21.324258422851585,-2.6466201782226335,108.85615309128838,286.1328125,9.945885170830621,25.783990478515648,1.3895202636718977,116.2782803213318,4.8828125,13.1908153082735,22.319619750976585,6.7982650756836165,125.31160750193493,-7.3453647229951e-21,12.835588771040733,24.39637145996096,3.3638549804687727,127.9634999213144,-7.3453647229951e-21,8.504247813754631,19.475976562500023,0.5247283935547102,222.03659387364638,8.30078125,1.1708573864352445,7.788003540039085,-8.956610107421852,98.22040680479205,94.7265625,-0.7142004648844136,6.673379516601585,-7.550619506835915,40.30168523774691,70.80078125,-7.345937802714644,2.2493377685547102,-21.030828857421852,60.96504639678102,321.77734375
